@relation GesturePrediction

@attribute labels {click, twoFingerClick, panLeft, panRight, panUp, panDown, closedUp, up, stoped, closedStoped}
@attribute zeroFingerFramesRatio  numeric
@attribute oneFingerFramesRatio  numeric
@attribute twoFingerFramesRatio  numeric
@attribute threeFingerFramesRatio  numeric
@attribute fourFingerFramesRatio  numeric
@attribute fiveFingerFramesRatio  numeric
@attribute pitchAngleAverage  numeric
@attribute yawAngleAverage numeric
@attribute rollAngleAverage numeric
@attribute xAveragePalmVelocity numeric
@attribute yAveragePalmVelocity numeric
@attribute zAveragePalmVelocity numeric
@attribute rightMovementFramesRation numeric
@attribute leftMovementFramesRation numeric
@attribute upMovementFramesRation numeric
@attribute downMovementFramesRation numeric

@data
up,0.0,0.0,0.0,0.0,0.9253731343283582,0.07462686567164178,0.3497687996323429,0.04935349544871654,3.0084180191381655,-1.2117413142279012,-0.4365665414440098,2.2849794503912997,0.43283582089552236,0.5671641791044776,0.5522388059701493,0.44776119402985076
up,0.0,0.0,0.0,0.0,0.9807692307692307,0.019230769230769232,0.3745667332640061,0.006521793523391422,0.34900738642765927,-9.799585506893122,-1.345889755166494,-3.3809980280124226,0.5576923076923077,0.4326923076923077,0.46153846153846156,0.5288461538461539
up,0.0,0.0,0.0,0.02127659574468085,0.9787234042553191,0.0,0.40024545376605175,-0.009707655888323256,-0.9113704118322818,-2.3810092172724135,-4.349571163349963,1.1401126926883738,0.46808510638297873,0.5319148936170213,0.5638297872340425,0.43617021276595747
stoped,0.0,0.0,0.0,0.007692307692307693,0.12307692307692308,0.8692307692307693,0.8451904487151366,-0.38601705982134893,-2.790500799509195,-16.679356986284255,21.900592290896636,-17.52817687231761,0.6461538461538462,0.34615384615384615,0.47692307692307695,0.5153846153846153
stoped,0.0,0.0,0.0,0.0,0.08333333333333333,0.9166666666666666,0.8514263454410765,-0.39811484946144954,-2.788691102133857,-2.215041943722301,-6.1194472751683655,-9.050051015201543,0.5277777777777778,0.4722222222222222,0.38333333333333336,0.6166666666666667
stoped,0.0,0.0,0.0,0.0,0.0,1.0,0.8800666570663452,-0.4428946061929067,-2.7676813395818076,-2.4508281887571015,-1.7671039533615112,-3.45460438032945,0.5066666666666667,0.49333333333333335,0.48,0.52
stoped,0.0,0.0,0.0,0.75,0.25,0.0,0.9871357923204248,-0.5685385750098662,-2.742303279313174,-0.9856318094852295,-1.6224871380254626,-2.0493443684483115,0.5909090909090909,0.4090909090909091,0.36363636363636365,0.6363636363636364
closedStoped,0.9642857142857143,0.011904761904761904,0.0,0.0,0.023809523809523808,0.0,0.8448589635746819,-0.5064571350812912,-2.682900037084307,-15.75287299425829,1.9536911568471365,-18.6487062639069,0.6071428571428571,0.38095238095238093,0.2976190476190476,0.6904761904761905
closedStoped,1.0,0.0,0.0,0.0,0.0,0.0,0.7825477498549002,-0.5492647135699237,-2.5896832707487505,-0.7016166961855359,4.5851044132385725,-29.139516983365205,0.5555555555555556,0.43209876543209874,0.3333333333333333,0.654320987654321
closedStoped,0.984375,0.005208333333333333,0.010416666666666666,0.0,0.0,0.0,0.7366077670206627,-0.44385185930877924,-2.657939925789833,-3.65468641781869,7.347489567124285,-4.0546384334787335,0.4270833333333333,0.5572916666666666,0.6822916666666666,0.3020833333333333
closedStoped,1.0,0.0,0.0,0.0,0.0,0.0,0.7882147391637166,-0.36005142560371983,-2.7835908021682347,-0.25208139261947227,-0.4685366607629336,0.24414146760335334,0.48205128205128206,0.517948717948718,0.5538461538461539,0.4461538461538462
twoFingerClick,0.24742268041237114,0.25773195876288657,0.4948453608247423,0.0,0.0,0.0,0.5628839049142661,-0.22197201141377085,-2.7905141029161276,-1.6173961628132414,-11.218376517603078,-4.425103455935557,0.5670103092783505,0.4329896907216495,0.32989690721649484,0.6701030927835051
twoFingerClick,0.21428571428571427,0.008928571428571428,0.7767857142857143,0.0,0.0,0.0,0.41875239381832735,-0.2701306152822716,-2.572809095893587,-2.598005995021335,-3.7886577658355236,-1.918391133592065,0.49107142857142855,0.5089285714285714,0.5892857142857143,0.4107142857142857
twoFingerClick,0.22033898305084745,0.01694915254237288,0.7627118644067796,0.0,0.0,0.0,0.31637070441650134,-0.22828153836525092,-2.4957967127783824,-1.4168693187914916,-0.9816588620513172,-3.682780535796941,0.5254237288135594,0.4745762711864407,0.3389830508474576,0.6610169491525424
twoFingerClick,0.21428571428571427,0.0,0.7857142857142857,0.0,0.0,0.0,0.2668447321546929,-0.2284237433757101,-2.4329535279955183,-2.0163101899836744,0.31970384078366415,-2.2976383016045605,0.5714285714285714,0.42857142857142855,0.32142857142857145,0.6785714285714286
twoFingerClick,0.16030534351145037,0.015267175572519083,0.8244274809160306,0.0,0.0,0.0,0.24542507902498692,-0.27493665793924843,-2.2517887117298505,0.6221450348846785,-10.041012677072569,-0.7286504488296182,0.46564885496183206,0.5343511450381679,0.5648854961832062,0.4351145038167939
stoped,0.0,0.0,0.0,0.0,0.5584415584415584,0.44155844155844154,0.7968462052799407,-0.2731927739077316,-2.8739406536151835,0.571573374075291,2.1208533425351757,1.718194598525569,0.4935064935064935,0.5064935064935064,0.5194805194805194,0.4805194805194805
stoped,0.0,0.0,0.0,0.0,0.43243243243243246,0.5675675675675675,0.8664472763602798,-0.35478328933586945,-2.8362632764352336,11.717145613721899,-1.5716253124378823,-13.736616139476364,0.4864864864864865,0.5,0.3783783783783784,0.6081081081081081
stoped,0.0,0.0,0.0,0.0,0.7888888888888889,0.2111111111111111,0.8255561517344581,-0.3419777750968933,-2.8237510707643296,1.1556720506813791,-5.036560181776682,1.9980871844622823,0.4888888888888889,0.5111111111111111,0.5333333333333333,0.4666666666666667
stoped,0.0,0.0,0.0,0.0,1.0,0.0,0.8039801297364412,-0.41331649709630897,-2.7416304614808826,3.3477570905729577,-3.1447381884963423,-1.5542192345968,0.35185185185185186,0.6481481481481481,0.5185185185185185,0.48148148148148145
closedStoped,1.0,0.0,0.0,0.0,0.0,0.0,0.855048719379637,-0.34432184392655335,-2.8392689603346364,-1.8667960291797365,-1.3916547780477062,-2.7478224296053804,0.5925925925925926,0.4074074074074074,0.3888888888888889,0.6111111111111112
closedStoped,1.0,0.0,0.0,0.0,0.0,0.0,0.7790810307570263,-0.3174582449472056,-2.8195160616815618,0.4484304308363822,-9.36283323116007,-1.5606325500174962,0.5176991150442478,0.4823008849557522,0.4911504424778761,0.5088495575221239
panDown,0.0,0.0,0.1111111111111111,0.2814814814814815,0.2814814814814815,0.32592592592592595,0.7734844565391541,-0.355618342867604,-2.8115593044846148,30.077990102547187,-218.51977897926614,-8.871344005178523,0.24444444444444444,0.7555555555555555,0.4222222222222222,0.5777777777777777
panDown,0.0,0.0,0.0,0.4620253164556962,0.5379746835443038,0.0,0.7030064701279507,-0.23313941448172437,-2.895458550392827,20.90643653481067,-162.96872459696252,8.513218007038665,0.24050632911392406,0.759493670886076,0.6392405063291139,0.36075949367088606
panDown,0.0,0.022222222222222223,0.16296296296296298,0.5851851851851851,0.22962962962962963,0.0,0.8658024487672029,-0.446313738822937,-2.7660921043819853,25.370804316909226,-156.12988433705436,7.0776150976618135,0.14814814814814814,0.8518518518518519,0.6148148148148148,0.3851851851851852
panUp,0.0,0.0,0.0,0.0,0.0,1.0,1.0204488899972703,-0.16926371925953954,-2.965711328718397,7.862356863324604,183.74230883991908,-24.556921053766494,0.4126984126984127,0.5873015873015873,0.31746031746031744,0.6825396825396826
panUp,0.0,0.0,0.13846153846153847,0.06153846153846154,0.27692307692307694,0.5230769230769231,0.8985507231492262,-0.3440837431412477,-2.901565294999343,-2.0958442580241425,198.99550067094657,-31.47901525405737,0.5230769230769231,0.47692307692307695,0.15384615384615385,0.8461538461538461
